TransactionId,Name,ConstituentId,TransactionDate,Amount,TransactionSourceId,OpportunityId,ChannelId,CampaignId,IsRecurring,Timezone,CreatedDate,ModifiedDate,SourceSystemId,SourceId
86762ee4-bb6f-463d-b230-ef38a497e03d,Grant Disbursement,be25fb8f-cf65-438f-8071-f9da5c61bc53,2023-11-20 13:22:20.533950,633.8,7d18c32e-6c2c-4355-9321-321578c66e6e,a0f2c7b6-e55f-499a-a574-f45ddb270b20,5d79d9d1-35ec-407b-bb7c-c108dc463f00,46b21036-0d69-48d0-9805-351fd78c8cca,0,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f0811ecf-270f-438a-94cd-28864f59d89a,bb05204b-9818-4e53-9036-6b29b936b0fb
79123840-3fa9-4580-8cea-567a804a96ea,Membership Dues,000693a6-ad40-4c2f-b6b2-38b0a543807b,2024-05-29 02:25:58.805444,3431.6,7dd7a4d4-2512-4e89-868a-3597f29be74f,091e951e-7f41-4383-bfe9-072a7caf7ac6,36dc40af-c14e-4315-ba38-a9b1bc755fb8,086a3b8b-3d80-4e2c-9a13-23fe27eae1fb,0,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,6305dd89-941c-4cae-a898-7fefd0cad2cf,bb05204b-9818-4e53-9036-6b29b936b0fb
7efcb80a-2c07-49b1-993b-398eb85d4598,Grant Disbursement,5ae18ce0-1f6d-4b2c-a736-cbc7f56b3f35,2024-09-22 23:33:17.527157,6497.83,156fc3a8-a7f2-4866-8159-0b69ad5cbcc5,4c382404-309d-4fa8-bcce-8e67f60ace85,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,91a0ee1f-b250-4dc9-b3c6-94074deef6a1,0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,eab67dad-da38-4035-b846-06c133f41cc0,bb05204b-9818-4e53-9036-6b29b936b0fb
fb1df6d2-17ca-4fe2-b510-a0ccb030676a,Event Fee,9292fc7a-4223-4758-a3cc-984f4e034a7a,2022-01-22 10:54:50.970818,4144.13,1d0716f7-9dab-4927-9c80-8194674439a4,0f992b9a-25e6-4427-b746-40b0d458218d,36dc40af-c14e-4315-ba38-a9b1bc755fb8,1d8a9af1-c274-471f-8204-3196d40d6ac5,1,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d882237a-ebc9-4ac1-83bd-3c9fc07907b6,bb05204b-9818-4e53-9036-6b29b936b0fb
b39625a5-12a5-4330-bd2d-a14c18145fed,Donation,98e7f48f-6310-4e42-90d5-a09582de2439,2022-01-21 00:44:25.134063,8693.03,309463d2-2882-4bad-b346-506a6e300549,a7ae1154-7189-46f7-9fdc-2682b6dc12e1,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,0eaed1cb-cc77-4a13-9d9b-32e992bbe77d,0,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,166c866e-3a9a-4d5e-876c-554353a0616e,bb05204b-9818-4e53-9036-6b29b936b0fb
08a60d5e-c32a-4bad-9a49-8ed0ba5e2089,Event Fee,7d29645f-fb83-41af-a152-03dbe8de2c78,2023-05-31 05:05:56.482690,8775.15,89c0cac4-5762-455b-92b8-ca19f698fe94,824b4f00-9558-454c-a8dd-489244be59e5,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,5d44f736-537b-4c81-92ab-cc39aff2aaa5,1,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,55976828-04ce-497b-8d9a-bd9d7794aae5,bb05204b-9818-4e53-9036-6b29b936b0fb
c1655d99-6811-40b1-8244-48c53443b519,Ticket Sale,baa7386b-7b16-4d36-bba8-fc03f3be6da2,2023-01-14 04:29:56.583285,5859.69,6cba4025-831a-4063-9e92-d542a2b06722,097fe69a-84d6-46a3-a959-75248be7079d,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,28d6f9ce-eb43-46e7-a991-93a637904b7e,1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c0dcee44-9a5f-4863-ab37-c8260c021fbc,bb05204b-9818-4e53-9036-6b29b936b0fb
f446476f-fd25-4513-9763-8fde7c7cd030,Grant Disbursement,349758fa-c69c-4db2-b432-fbffd0257def,2023-04-24 19:31:29.656107,2744.97,e4870e55-979d-4f85-91e7-cc1999c810f5,3102cf9a-5b52-4e74-afb1-dfd53dbccd00,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,704321bf-f12d-40b4-a043-90504a5bb907,1,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,4d4c5678-9737-41d1-8da2-c12a1999953b,bb05204b-9818-4e53-9036-6b29b936b0fb
2c5a7a5a-f425-4bad-93b9-d9713c1b7854,Membership Dues,8c368b8e-55a2-44e0-a739-0811181aa332,2023-12-19 00:54:38.961907,2441.5,18b9570c-2cda-4468-a11c-c280ac217a5e,d054f1ea-c481-441e-a43a-464a2c186756,36dc40af-c14e-4315-ba38-a9b1bc755fb8,ec913008-50d2-4f09-9b71-ee56fb5b78c5,0,America/New_York,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,17ae5f69-e93d-4038-aafa-859125386c80,bb05204b-9818-4e53-9036-6b29b936b0fb
bed14401-88c8-47b1-a15c-cc404bf38d24,Donation,57b97029-bbe8-4d5b-b5a8-6878dd3ad3c8,2024-10-13 00:33:48.176744,4133.9,86fdaa2e-5aea-4f38-899f-c704b8df1e86,e22e893e-e537-40e0-923d-a5e0d945f18c,a13b7e00-c20d-448b-b056-4b38d3e4efc4,df4afe5c-7ce1-4eed-9398-74f0b75272d8,0,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,485f9d08-7f8f-4a8b-9b34-2e6fcf0f87ab,bb05204b-9818-4e53-9036-6b29b936b0fb
26a1ed6e-ed9d-439d-a932-e0b51ece43c5,Gift,884020ef-1e48-4d8d-9b7b-877a3e869cac,2022-04-15 00:37:27.109450,9914.71,0ce7a6ee-fc85-464b-beb7-a60cf3423064,e636cd5b-fac4-48e2-8f87-09f4e27491d2,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,ba212dac-083d-4d67-a9b2-29858a57675e,1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,eb50c700-69ec-4bf1-bceb-1170d8ba7eba,bb05204b-9818-4e53-9036-6b29b936b0fb
593cc64c-f37d-48f2-b33e-ace3138e341c,Membership Dues,599eb083-ab6a-4d0b-94e8-3b481b61c341,2022-04-20 19:44:58.634024,1748.14,62b8c0a8-e8a2-4a0e-a1dc-f0d862d1c609,d012b7db-beac-46a3-b003-0b171b3a8e99,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,7aed2bd7-b5dd-4c23-b7a8-8eee3b428f5d,1,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,107e7ab1-ba5e-4757-adfc-b69dfb3af7aa,bb05204b-9818-4e53-9036-6b29b936b0fb
2fe538cf-c3b9-4bc5-95ad-723945b25b49,Legacy Bequest,f5f5fa81-4913-458d-99a6-0eec5f6f6f2b,2025-01-27 21:21:59.335498,9327.86,6f385e67-7870-4d2a-a0ff-e22ff7890408,94a3b8a1-a31f-4ecc-a9f2-b39a75ce4dca,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,086a3b8b-3d80-4e2c-9a13-23fe27eae1fb,0,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f0bff72c-5a28-44d6-964c-c8e3893add8d,bb05204b-9818-4e53-9036-6b29b936b0fb
38c24b46-0c3b-4003-bfd8-d7073bd7bbfd,Gift,60fefb73-0371-4653-8968-fd77817ab8ea,2024-05-02 12:36:05.495056,3980.34,10787d8f-01bc-4db8-9908-fbd11992c336,aa2097c8-1214-4eee-ac72-ff496057ebbe,4ba4a473-aeb9-4743-b4b5-1a2ec92f2323,0eaed1cb-cc77-4a13-9d9b-32e992bbe77d,0,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,d58b084a-e56b-46b4-96ad-0afe3b3475cf,bb05204b-9818-4e53-9036-6b29b936b0fb
a4e1bffd-804a-4cd9-a4af-a3f68f1364e0,Grant Disbursement,3993015e-0068-4ccd-85ed-0558c3a8ba17,2023-03-08 21:56:15.750531,7620.02,1984e5db-881e-4f6f-bc66-8065b6cfb8ba,2757e31a-5077-44d0-a056-e51269200271,a13b7e00-c20d-448b-b056-4b38d3e4efc4,4ca91f37-5c17-4c12-9206-f459a9926ffb,1,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,93e0a824-6c75-43e2-8c55-1cd84f01cafc,bb05204b-9818-4e53-9036-6b29b936b0fb
7fd4a158-88a5-4fef-b34f-8d1933cf4c99,Legacy Bequest,9ac772d2-cd7c-4f89-94de-015e3f657133,2023-01-24 17:09:05.312780,3134.27,71f5e589-d313-4902-8e67-076d52ef5d92,097fe69a-84d6-46a3-a959-75248be7079d,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,28d6f9ce-eb43-46e7-a991-93a637904b7e,0,Europe/Prague,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ad62ecac-faa3-4ef2-8132-03b323ea850d,bb05204b-9818-4e53-9036-6b29b936b0fb
59e115e3-af6c-4afa-bbe8-1b716eac167c,Membership Dues,86caf5fc-8d8b-4566-8b1f-1b1e769d1fa5,2023-04-15 21:39:40.897619,3361.11,d818920a-c7f0-4755-8cf1-468eae497962,c9a41a46-ebae-4f4f-a6e6-0542e8a8c36f,a13b7e00-c20d-448b-b056-4b38d3e4efc4,ec913008-50d2-4f09-9b71-ee56fb5b78c5,0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a0b2cf01-8f56-4a98-88bb-a3be1d76cc4b,bb05204b-9818-4e53-9036-6b29b936b0fb
a5c94eb3-823c-4cda-9382-e7c5036ae274,Gift,31f3f9cd-8215-4a4c-83f6-38c689c0ff22,2024-10-11 05:18:28.405005,8271.34,cf9f04b4-dc0f-4e07-a2fc-299e84b6f929,07d238bb-03aa-4c1a-8337-3b88453c1bb8,36dc40af-c14e-4315-ba38-a9b1bc755fb8,6b9cc786-98f6-464b-a500-c5215e5ef861,1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,ee8e5a57-c0fa-447d-9282-25192d56add8,bb05204b-9818-4e53-9036-6b29b936b0fb
718ec7f8-d622-451b-b593-f1fb9c66afc3,Event Fee,42d7eb7f-9af3-4e89-8429-2a1865d0d766,2024-02-18 00:33:03.281867,3458.31,5dd97008-b66e-4ecc-82c1-bd4050f75eab,946b33bf-2752-4d65-b9f9-c4eaa4fd68f1,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,28d6f9ce-eb43-46e7-a991-93a637904b7e,0,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,f7203468-3483-4925-a0ce-d0fc27d6d557,bb05204b-9818-4e53-9036-6b29b936b0fb
72e91e28-1ca2-46a0-98ce-b7b46445bef1,Membership Dues,be25fb8f-cf65-438f-8071-f9da5c61bc53,2024-02-15 04:38:55.759820,3139.83,444ab96c-6827-46c0-b0db-08f1d246a0a9,a4983609-5078-42ab-9113-72f3c04c3bc7,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,91a0ee1f-b250-4dc9-b3c6-94074deef6a1,0,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,dd0fa55e-1820-4ccc-b2f5-b78d5690bc6b,bb05204b-9818-4e53-9036-6b29b936b0fb
73013235-78ea-492f-86ee-ee2e1e712027,Donation,f230b43f-64d6-452b-999a-edbc1dd40269,2025-01-28 22:03:57.994506,9278.93,4b9ad29d-a35d-400a-80af-c657c54a88e5,49ffee05-4980-4fad-a487-b634c6d271ad,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,5e233bda-cd9c-44bd-93cb-497a0a0de4b6,0,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,107275b0-c3d2-433e-b275-30253c42aa84,bb05204b-9818-4e53-9036-6b29b936b0fb
14d8927e-98a8-4d4a-8ad3-b24c069a371f,Membership Dues,48d0b628-01fb-4ae3-93a9-f9add0341a81,2024-09-14 02:21:53.515164,3157.81,86fdaa2e-5aea-4f38-899f-c704b8df1e86,829fd118-5971-4950-8f38-1af23e8b918c,5d79d9d1-35ec-407b-bb7c-c108dc463f00,f2ba88b6-7dd3-4504-a511-129ffabe9318,1,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1858d1de-5ba6-470a-84f6-f7de559ff6b7,bb05204b-9818-4e53-9036-6b29b936b0fb
36dda0f1-10c2-4ea3-92f4-95adfa8bff29,Sponsorship Payment,e89b4b54-133c-4601-99f3-e9450524d2f5,2023-10-09 00:50:02.093743,7355.63,8786c858-6f1b-419b-9dff-434a8a418afa,fb569291-1fae-41e1-adca-5bafe10853c0,a13b7e00-c20d-448b-b056-4b38d3e4efc4,9ed84ea3-6f54-40e5-880f-426fa7a8d668,0,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,5701c45d-8961-4624-a6c5-455b942a4b65,bb05204b-9818-4e53-9036-6b29b936b0fb
92bdee55-c6b9-4a5f-bd63-bbcd76590ea8,Donation,7db90673-5ed2-4b9f-b02c-b6788bfb7d60,2022-04-19 03:50:11.824507,874.17,62b8c0a8-e8a2-4a0e-a1dc-f0d862d1c609,41eea0ab-7019-4492-9898-14ae4357ee4f,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,4ca91f37-5c17-4c12-9206-f459a9926ffb,0,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,52416a36-1350-4cd3-b549-74f0b4ed2043,bb05204b-9818-4e53-9036-6b29b936b0fb
0865f47b-2b40-4575-8fbd-91afe1e5fbf0,Membership Dues,42d7eb7f-9af3-4e89-8429-2a1865d0d766,2024-05-05 22:36:39.662716,3081.62,7d18c32e-6c2c-4355-9321-321578c66e6e,3bb707c1-0e97-42e9-8f7f-131b94826b6f,36dc40af-c14e-4315-ba38-a9b1bc755fb8,7aed2bd7-b5dd-4c23-b7a8-8eee3b428f5d,1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,5c4000ab-d398-45b6-b54f-14aa814acd40,bb05204b-9818-4e53-9036-6b29b936b0fb
498c4676-5327-49a0-8e44-e4c9654be160,Sponsorship Payment,2949d1a1-4016-431b-bb44-68c178a89ccf,2024-12-18 18:29:02.600168,928.83,f9c2f1c5-ec74-4f14-98aa-3df812f6b14d,ef661ace-3aab-4dab-b18d-1ade3dab2b89,5d79d9d1-35ec-407b-bb7c-c108dc463f00,704321bf-f12d-40b4-a043-90504a5bb907,1,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b987be60-ccb1-4ddd-86fc-95b3c7bdc5cf,bb05204b-9818-4e53-9036-6b29b936b0fb
771934d6-110b-48c3-a839-fc761b157855,Legacy Bequest,c02245ac-ec9b-4b09-8970-9204cd770dc5,2023-02-18 10:05:03.956159,8225.95,f0f2b0b9-21e8-42e5-b220-cb0174370185,56a763f8-15a0-42c0-8077-aaef77b07b74,a13b7e00-c20d-448b-b056-4b38d3e4efc4,1d8a9af1-c274-471f-8204-3196d40d6ac5,1,Europe/London,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,b8cc6d73-32e8-4ff4-8aa3-053e70f35670,bb05204b-9818-4e53-9036-6b29b936b0fb
7d84afeb-9c41-4afb-8c2f-f50da4c94582,Ticket Sale,e89b4b54-133c-4601-99f3-e9450524d2f5,2022-03-31 23:43:47.140121,8094.73,cb945787-73c7-41a5-a0d0-f32f30af58c1,47bd21cc-7998-4543-bfe8-c4f87f5f1ce3,a13b7e00-c20d-448b-b056-4b38d3e4efc4,ec913008-50d2-4f09-9b71-ee56fb5b78c5,1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,a3b5d21b-6380-4884-941a-da7fb522944c,bb05204b-9818-4e53-9036-6b29b936b0fb
9e3a92d5-f49f-453f-8494-268cf3dc25bc,Ticket Sale,fe887759-37c9-4e51-82ef-ed9f9bde652f,2024-10-16 00:15:52.155304,3858.34,06f67c26-866d-4de5-b72d-b3327fd1d176,99e29d4f-fc5d-4937-9ae3-1cde35a30287,5d79d9d1-35ec-407b-bb7c-c108dc463f00,d0326120-15bf-4c44-92f6-03c8110e91d8,0,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9c53eb87-5352-47fc-999f-465c15a12906,bb05204b-9818-4e53-9036-6b29b936b0fb
70f8f2f4-ad2c-4f2a-b23e-ae1ef746749d,Gift,47c079dd-5dc5-4a3c-b3f8-fc2012154a24,2023-08-06 07:41:45.525967,6901.24,3b67914b-04e4-4857-ab36-9691be5b844a,b569dbf5-6cad-414c-80cd-57cb5ad5dbe5,36dc40af-c14e-4315-ba38-a9b1bc755fb8,65f4b479-285b-4cea-8a9c-2c06518e9eb7,1,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,1d36124a-a01c-4399-8d1d-3e57d94df488,bb05204b-9818-4e53-9036-6b29b936b0fb
e27d104b-95a2-4b8a-bb70-e3dbd01e2fb9,Membership Dues,1ed8f2f8-0fb6-428b-8cdf-0478d036cd19,2024-12-02 03:11:20.827478,8571.2,02823a9b-8225-4f28-bf2c-c11c08ec2b7b,5f6767ab-048c-4a06-851d-8a11d82e16f2,a13b7e00-c20d-448b-b056-4b38d3e4efc4,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,1,Australia/Sydney,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,c448e8fe-69b9-48ee-b3ef-35fa731a7518,bb05204b-9818-4e53-9036-6b29b936b0fb
77974c68-f2fa-4321-ae39-71538cb3f7e2,Donation,84174fe9-d9b3-445c-baee-15a0acd13483,2022-10-03 09:33:59.224367,8834.04,6edc46cb-2edb-4d16-abc8-a005b8bb7cbb,8ae3b8d1-61fb-4a5a-91a8-5345daca5ff3,36dc40af-c14e-4315-ba38-a9b1bc755fb8,91a0ee1f-b250-4dc9-b3c6-94074deef6a1,0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,9fd63d86-35df-49f5-b711-894d95424efe,bb05204b-9818-4e53-9036-6b29b936b0fb
3a100212-31fa-483a-864c-84a1558768f9,Event Fee,ff096d09-a461-4968-a80d-98df5f8db1c8,2025-03-07 20:00:42.343479,6925.38,7a58f56e-9b80-419d-aced-1e7de6bed31e,9030ed30-6302-45c8-9478-56504062dc0b,ce8121cb-ad89-4dd6-8dd2-c6897c99bf57,1c8a347f-b2c0-4deb-b302-f55cd6651cc0,1,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,fde8ea60-2f15-43a7-92d8-9ef70e76b5c9,bb05204b-9818-4e53-9036-6b29b936b0fb
09fb1adc-f246-4859-a924-cbeea7839f6f,Donation,be7b79ed-1fe4-433d-9f3e-c2982b70bd19,2022-05-03 07:45:30.251669,7357.1,8d44f410-8106-493c-9a1f-1cd82299dcfc,2416f6ce-e328-438c-8a6a-7019dccfc21f,5d79d9d1-35ec-407b-bb7c-c108dc463f00,df4afe5c-7ce1-4eed-9398-74f0b75272d8,0,Asia/Tokyo,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,e9ec66e4-b3c3-441e-8615-956eaa3d2d37,bb05204b-9818-4e53-9036-6b29b936b0fb
4685e34d-a4c5-4efe-9289-bf279e7fb516,Grant Disbursement,d817f03e-6487-4d69-ae25-caf9393b1bb5,2022-03-21 08:57:14.805296,7736.0,aa66db10-eedd-4c3f-af37-e6a7b7a72d28,849f72f8-f0b0-47cf-bf7c-af41a5d7b557,36dc40af-c14e-4315-ba38-a9b1bc755fb8,b932631e-506a-46f5-a79b-a53a29741862,0,UTC,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,bcb373cc-7091-4fa9-9cd1-2b2d98ecdb16,bb05204b-9818-4e53-9036-6b29b936b0fb
6d1f0271-410f-403c-97cf-e90a46832be7,Event Fee,665ca254-b50a-4c44-8c80-3851915b6957,2023-10-10 15:40:33.999759,2091.08,dcb69639-ffbf-4bf0-bbc8-fb0f777d2e15,85074ab4-e110-4221-aa9f-1c8babf2d846,5d79d9d1-35ec-407b-bb7c-c108dc463f00,cbbc4100-37b4-4466-94ed-17300f839366,1,Asia/Kolkata,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,897a44d7-883c-4735-9e03-ac063f183734,bb05204b-9818-4e53-9036-6b29b936b0fb
e1ed23f0-3478-4814-b8c2-d45a2faca87e,Donation,9a7c5687-7481-4e5f-a80a-614e1b586669,2022-10-09 03:40:14.183603,1340.14,a7e925a5-5c46-4d17-acf4-e3ab560cc21e,1150f71c-ac23-4c83-b036-63eb055eb88a,5d79d9d1-35ec-407b-bb7c-c108dc463f00,05033030-2c8d-48d8-92fe-d6db5114dbbc,0,America/Los_Angeles,2025-07-30 16:33:05.306764,2025-07-30 16:33:05.306764,3eb88cc4-08ce-4db2-a13a-1141a0b3d0a6,bb05204b-9818-4e53-9036-6b29b936b0fb
